"account.length","area.code","international.plan","voice.mail.plan","number.vmail.messages","total.day.minutes","total.day.calls","total.eve.minutes","total.eve.calls","total.night.minutes","total.night.calls","total.intl.minutes","total.intl.calls","number.customer.service.calls","Status","avg.minute.day","avg.minute.eve","avg.minute.night","avg.minute.intl"
97,408,"no","no",0,256.4,125,273.9,100,222.7,101,11.1,1,1,"True",2.0512,2.739,2.2049504950495,11.1
5,415,"no","no",0,199.2,106,187.3,12,214,85,13.3,3,3,"False",1.87924528301887,15.6083333333333,2.51764705882353,4.43333333333333
119,408,"no","no",0,153.2,131,116.6,85,218.5,74,10.1,5,1,"False",1.16946564885496,1.37176470588235,2.9527027027027,2.02
100,408,"no","no",0,185,122,182.5,92,274.9,92,5.1,8,1,"False",1.51639344262295,1.98369565217391,2.98804347826087,0.6375
72,415,"no","yes",27,111.7,68,252.8,106,255.5,109,7.8,4,1,"False",1.64264705882353,2.38490566037736,2.34403669724771,1.95
123,408,"no","yes",39,270.4,99,245.1,110,108.9,113,15.4,7,1,"False",2.73131313131313,2.22818181818182,0.963716814159292,2.2
101,415,"no","no",0,154.4,130,217.2,101,185.4,52,13.9,4,1,"False",1.18769230769231,2.15049504950495,3.56538461538462,3.475
89,408,"no","no",0,144.2,74,164.7,119,279.2,121,12.1,7,4,"True",1.94864864864865,1.38403361344538,2.30743801652893,1.72857142857143
121,415,"no","yes",22,212.3,107,238,94,332.8,114,10.4,2,1,"False",1.98411214953271,2.53191489361702,2.91929824561404,5.2
64,408,"no","no",0,145.5,116,228.4,110,273.4,91,8.9,8,1,"False",1.25431034482759,2.07636363636364,3.0043956043956,1.1125
112,510,"no","no",0,217.1,76,205.2,100,185.7,91,9.4,3,2,"False",2.85657894736842,2.052,2.04065934065934,3.13333333333333
51,408,"no","no",0,169.3,111,139.5,69,197,87,12,3,0,"False",1.52522522522523,2.02173913043478,2.26436781609195,4
77,408,"yes","yes",44,103.2,117,236.3,86,203.5,101,11.9,2,0,"True",0.882051282051282,2.74767441860465,2.01485148514851,5.95
56,408,"no","no",0,197,110,222.8,102,225.3,91,10.6,6,2,"False",1.79090909090909,2.1843137254902,2.47582417582418,1.76666666666667
139,510,"no","no",0,196,135,186,146,153,92,9.8,1,3,"False",1.45185185185185,1.27397260273973,1.66304347826087,9.8
180,415,"no","no",0,224.9,105,250,101,216.1,73,6.7,5,3,"True",2.14190476190476,2.47524752475248,2.96027397260274,1.34
120,510,"no","yes",27,128.5,115,163.7,91,242.9,121,0,0,1,"False",1.11739130434783,1.7989010989011,2.00743801652893,NA
84,415,"no","no",0,214.9,72,197.7,92,153.1,79,11.9,2,2,"False",2.98472222222222,2.14891304347826,1.9379746835443,5.95
121,408,"no","no",0,168.6,121,168.6,94,95.3,59,12.3,4,1,"False",1.39338842975207,1.7936170212766,1.61525423728814,3.075
88,415,"no","no",0,183.5,93,170.5,80,193.8,88,8.3,5,3,"False",1.97311827956989,2.13125,2.20227272727273,1.66
59,408,"no","yes",32,211.9,120,202.9,136,213.5,95,8.8,5,1,"False",1.76583333333333,1.49191176470588,2.24736842105263,1.76
120,415,"no","yes",40,222.2,80,223.1,84,164,65,12.1,3,1,"False",2.7775,2.65595238095238,2.52307692307692,4.03333333333333
82,415,"no","no",0,179.2,95,228.9,95,187.7,100,13.2,2,1,"False",1.88631578947368,2.40947368421053,1.877,6.6
108,408,"no","no",0,198.5,99,267.8,60,354.9,75,9.4,3,0,"True",2.00505050505051,4.46333333333333,4.732,3.13333333333333
138,510,"no","no",0,146.5,101,284.5,142,176,98,14,6,3,"False",1.45049504950495,2.00352112676056,1.79591836734694,2.33333333333333
103,415,"no","no",0,173.5,83,244.3,65,221.6,66,9.7,2,3,"False",2.09036144578313,3.75846153846154,3.35757575757576,4.85
138,415,"no","no",0,216,106,207.6,110,180,102,11.2,4,0,"False",2.0377358490566,1.88727272727273,1.76470588235294,2.8
122,408,"no","no",0,189.9,87,193.9,118,177.4,114,15.6,2,0,"False",2.18275862068966,1.64322033898305,1.55614035087719,7.8
143,408,"no","yes",24,186.6,69,222,116,234.9,138,11.6,5,1,"False",2.70434782608696,1.91379310344828,1.70217391304348,2.32
111,510,"no","no",0,78.3,119,198.2,94,248.5,94,12.1,4,1,"False",0.657983193277311,2.10851063829787,2.6436170212766,3.025
115,415,"no","yes",33,145,72,194.5,157,242.3,138,14.2,3,2,"False",2.01388888888889,1.23885350318471,1.75579710144928,4.73333333333333
129,408,"no","no",0,207,91,154.9,121,245.1,112,13.4,5,3,"False",2.27472527472527,1.2801652892562,2.18839285714286,2.68
104,415,"no","no",0,153.7,86,160.3,78,176.6,140,9.6,8,1,"False",1.78720930232558,2.05512820512821,1.26142857142857,1.2
107,415,"no","no",0,123.1,100,158.4,82,256.1,82,9.3,5,0,"False",1.231,1.93170731707317,3.12317073170732,1.86
104,415,"no","no",0,264,108,132.2,75,177.7,91,10.6,8,3,"False",2.44444444444444,1.76266666666667,1.95274725274725,1.325
118,415,"no","no",0,103.6,107,82,149,169.5,103,6.6,6,0,"False",0.968224299065421,0.550335570469799,1.64563106796116,1.1
94,408,"no","no",0,157.9,105,155,101,189.6,84,8,5,4,"True",1.50380952380952,1.53465346534653,2.25714285714286,1.6
94,408,"no","no",0,207,109,167.4,80,238.2,117,2.6,6,1,"False",1.89908256880734,2.0925,2.03589743589744,0.433333333333333
32,415,"no","no",0,164.8,98,229.9,96,167.3,108,14.8,2,2,"False",1.68163265306122,2.39479166666667,1.54907407407407,7.4
100,510,"no","no",0,152.7,98,212.4,73,264.5,90,7.9,3,2,"False",1.55816326530612,2.90958904109589,2.93888888888889,2.63333333333333
78,408,"no","no",0,139.2,140,191.4,113,286.5,125,11.8,3,3,"False",0.994285714285714,1.69380530973451,2.292,3.93333333333333
138,415,"yes","yes",28,211.2,117,312.5,98,178,118,10.7,2,3,"True",1.8051282051282,3.18877551020408,1.50847457627119,5.35
131,408,"no","yes",29,239.7,102,212.8,109,187.7,77,10.5,2,1,"False",2.35,1.95229357798165,2.43766233766234,5.25
160,408,"no","no",0,166.8,109,236,117,307.6,77,9.3,1,1,"False",1.5302752293578,2.01709401709402,3.9948051948052,9.3
101,408,"no","yes",16,118.9,112,228.3,97,180.1,111,8.2,5,2,"False",1.06160714285714,2.35360824742268,1.62252252252252,1.64
90,415,"no","no",0,102,118,113.3,134,188.6,105,11.4,3,2,"False",0.864406779661017,0.845522388059701,1.79619047619048,3.8
78,415,"no","no",0,103.5,115,117.9,102,201,94,12,3,4,"True",0.9,1.15588235294118,2.13829787234043,4
78,408,"no","no",0,163.6,88,283.4,93,262.1,108,8.6,9,0,"False",1.85909090909091,3.04731182795699,2.42685185185185,0.955555555555555
80,415,"no","no",0,195.6,111,221.5,122,182,89,10.8,1,1,"False",1.76216216216216,1.8155737704918,2.04494382022472,10.8
111,510,"no","yes",33,168.1,97,204,88,260.9,97,15.1,3,1,"False",1.73298969072165,2.31818181818182,2.68969072164948,5.03333333333333
85,415,"no","no",0,274.7,79,119.4,122,296.9,74,9.4,10,1,"False",3.47721518987342,0.978688524590164,4.01216216216216,0.94
51,510,"no","no",0,51.8,107,230.2,104,227.5,118,10.4,4,2,"False",0.48411214953271,2.21346153846154,1.92796610169492,2.6
63,415,"yes","no",0,62.9,112,202.9,111,259,58,8.9,8,1,"False",0.561607142857143,1.82792792792793,4.46551724137931,1.1125
68,415,"no","no",0,162.1,86,155,86,189.7,87,11,9,5,"True",1.88488372093023,1.80232558139535,2.18045977011494,1.22222222222222
41,408,"yes","yes",31,278.1,86,268.1,103,241.5,77,11.3,4,0,"False",3.23372093023256,2.60291262135922,3.13636363636364,2.825
115,415,"no","no",0,245.2,105,159,109,229.9,74,7.2,8,0,"False",2.3352380952381,1.45871559633028,3.10675675675676,0.9
64,408,"no","yes",27,182.1,91,169.7,98,164.7,86,10.6,5,2,"False",2.0010989010989,1.73163265306122,1.91511627906977,2.12
90,415,"yes","yes",26,169,104,188.8,104,213.3,76,13.3,3,0,"True",1.625,1.81538461538462,2.80657894736842,4.43333333333333
124,510,"no","no",0,143.3,120,230.7,111,214.3,91,7.8,2,4,"True",1.19416666666667,2.07837837837838,2.35494505494506,3.9
175,510,"no","no",0,161.2,121,136.7,109,103.3,63,9.6,9,1,"False",1.33223140495868,1.25412844036697,1.63968253968254,1.06666666666667
124,415,"no","no",0,182.7,98,197.2,93,220.6,105,8.1,4,1,"False",1.86428571428571,2.12043010752688,2.10095238095238,2.025
108,408,"no","no",0,73.8,105,143.4,114,170.2,98,10.9,3,2,"False",0.702857142857143,1.25789473684211,1.73673469387755,3.63333333333333
69,510,"no","no",0,195.3,70,216.7,108,259.9,119,12.5,4,3,"False",2.79,2.00648148148148,2.18403361344538,3.125
76,415,"no","no",0,169.5,77,124,87,219.4,92,10,3,0,"False",2.2012987012987,1.42528735632184,2.38478260869565,3.33333333333333
105,408,"no","no",0,166.1,93,175.9,106,243.5,55,16.2,3,2,"False",1.78602150537634,1.65943396226415,4.42727272727273,5.4
81,510,"no","no",0,261.4,141,215.7,102,271.8,96,8,6,1,"True",1.85390070921986,2.11470588235294,2.83125,1.33333333333333
102,415,"yes","no",0,78.4,117,214.7,113,119.5,75,7.2,5,0,"False",0.67008547008547,1.9,1.59333333333333,1.44
47,415,"no","no",0,155.3,116,188.2,85,247,73,12.3,4,3,"False",1.33879310344828,2.21411764705882,3.38356164383562,3.075
77,415,"no","no",0,251.8,72,205.7,126,275.2,109,9.8,7,2,"True",3.49722222222222,1.63253968253968,2.52477064220183,1.4
101,408,"no","no",0,155.4,71,84,122,229.1,97,5.8,1,1,"False",2.1887323943662,0.688524590163934,2.36185567010309,5.8
128,510,"no","yes",28,115.4,96,185.4,94,209.3,69,17.7,4,0,"False",1.20208333333333,1.97234042553192,3.03333333333333,4.425
116,408,"no","yes",24,183.6,138,203.8,90,166.9,89,6,3,2,"False",1.3304347826087,2.26444444444444,1.8752808988764,2
114,415,"no","no",0,169.2,96,149.9,83,196.9,119,4.6,4,2,"False",1.7625,1.80602409638554,1.6546218487395,1.15
67,415,"no","no",0,179.8,125,173.2,86,272.8,97,10.9,4,0,"False",1.4384,2.01395348837209,2.81237113402062,2.725
148,415,"no","no",0,168.7,125,208.5,79,184.1,86,6.8,6,2,"False",1.3496,2.63924050632911,2.1406976744186,1.13333333333333
87,510,"no","yes",22,240.8,102,75.9,106,224.6,115,7.1,3,2,"False",2.36078431372549,0.716037735849057,1.95304347826087,2.36666666666667
81,415,"no","no",0,234.1,105,237.4,88,240.6,85,11.4,4,1,"False",2.22952380952381,2.69772727272727,2.83058823529412,2.85
89,510,"no","no",0,137.9,96,192.6,63,255.7,125,11,5,1,"False",1.43645833333333,3.05714285714286,2.0456,2.2
123,415,"yes","no",0,125.5,106,128.9,96,251.9,129,6.3,6,4,"True",1.18396226415094,1.34270833333333,1.95271317829457,1.05
108,415,"no","no",0,239.3,102,223.4,127,251.4,104,10.6,6,0,"False",2.34607843137255,1.75905511811024,2.41730769230769,1.76666666666667
157,415,"no","no",0,248.7,113,251.8,79,262.7,46,7.5,3,5,"True",2.20088495575221,3.1873417721519,5.71086956521739,2.5
110,408,"no","no",0,222.7,94,105.8,98,214.8,78,13.5,4,1,"False",2.36914893617021,1.07959183673469,2.75384615384615,3.375
42,510,"no","no",0,155.1,110,160.8,109,237.4,115,11.3,2,3,"False",1.41,1.47522935779817,2.06434782608696,5.65
161,415,"no","no",0,332.9,67,317.8,97,160.6,128,5.4,9,4,"True",4.96865671641791,3.27628865979381,1.2546875,0.6
238,415,"no","no",0,202,60,213.9,105,266.4,90,12,1,2,"False",3.36666666666667,2.03714285714286,2.96,12
115,408,"no","no",0,147.9,109,228.4,117,299.7,90,9.6,9,3,"False",1.35688073394495,1.95213675213675,3.33,1.06666666666667
72,510,"no","no",0,138.9,111,211.6,102,179.5,91,10.8,3,1,"False",1.25135135135135,2.07450980392157,1.97252747252747,3.6
110,408,"no","yes",34,192.3,114,129.3,114,136.3,102,6.3,12,1,"False",1.68684210526316,1.13421052631579,1.33627450980392,0.525
122,415,"no","no",0,141.4,128,146.4,70,123,75,8.1,4,0,"False",1.1046875,2.09142857142857,1.64,2.025
115,415,"yes","no",0,147.7,105,184.1,68,153.5,102,12.7,5,0,"False",1.40666666666667,2.70735294117647,1.50490196078431,2.54
97,510,"no","no",0,225.1,90,279.5,127,233.8,103,8.8,4,0,"True",2.50111111111111,2.2007874015748,2.26990291262136,2.2
142,510,"no","no",0,232.1,102,168.2,110,197.3,120,9.9,3,1,"False",2.27549019607843,1.52909090909091,1.64416666666667,3.3
100,415,"no","no",0,220.3,106,126.1,124,242,67,10.2,1,3,"False",2.07830188679245,1.01693548387097,3.61194029850746,10.2
116,510,"yes","yes",27,175.5,137,210.6,60,294.8,121,6.9,5,1,"False",1.28102189781022,3.51,2.43636363636364,1.38
159,408,"no","no",0,180.1,103,193.4,148,251.2,109,13.4,5,0,"False",1.74854368932039,1.30675675675676,2.3045871559633,2.68
99,415,"no","no",0,198.2,87,207.3,76,190.9,113,8.7,3,4,"False",2.27816091954023,2.72763157894737,1.68938053097345,2.9
68,510,"no","no",0,157.3,83,220.9,85,218.9,129,12,7,1,"False",1.89518072289157,2.59882352941176,1.6968992248062,1.71428571428571
110,415,"no","no",0,198.2,92,147.1,97,199.6,76,16.5,4,4,"False",2.15434782608696,1.51649484536082,2.62631578947368,4.125
80,408,"no","no",0,51.5,90,164,98,169.4,80,9.5,4,3,"False",0.572222222222222,1.6734693877551,2.1175,2.375
170,408,"no","no",0,215.4,94,138.2,97,237.1,117,12.5,5,1,"False",2.29148936170213,1.42474226804124,2.02649572649573,2.5
93,415,"yes","yes",20,187.5,110,169.8,94,175.3,127,12.1,4,1,"False",1.70454545454545,1.8063829787234,1.38031496062992,3.025
106,408,"yes","no",0,133.7,45,187.8,107,181.9,89,10.7,2,1,"True",2.97111111111111,1.75514018691589,2.0438202247191,5.35
103,408,"no","no",0,147.3,81,158.4,88,193.8,103,11,3,2,"False",1.81851851851852,1.8,1.88155339805825,3.66666666666667
58,415,"no","yes",29,239.6,84,182.1,80,118.3,100,11,3,2,"False",2.85238095238095,2.27625,1.183,3.66666666666667
97,408,"no","yes",32,168.4,129,225.9,97,191.8,95,8.5,7,0,"False",1.30542635658915,2.32886597938144,2.01894736842105,1.21428571428571
118,510,"yes","no",0,223.4,98,220.6,101,203.9,118,6.3,6,0,"False",2.27959183673469,2.18415841584158,1.72796610169492,1.05
118,415,"no","no",0,77.6,113,126.9,75,191,79,14.9,4,1,"False",0.686725663716814,1.692,2.41772151898734,3.725
169,415,"no","no",0,100.8,112,230,69,193.6,95,9.5,2,0,"False",0.9,3.33333333333333,2.03789473684211,4.75
99,415,"no","no",0,241.1,72,155.6,98,188.2,109,11.6,10,1,"False",3.34861111111111,1.58775510204082,1.72660550458716,1.16
19,510,"no","no",0,259.4,116,269.7,109,175.3,130,9.5,3,1,"True",2.23620689655172,2.4743119266055,1.34846153846154,3.16666666666667
94,415,"yes","no",0,235.6,131,194.8,107,170.6,93,8.6,4,1,"False",1.79847328244275,1.82056074766355,1.83440860215054,2.15
119,510,"no","no",0,134.9,70,211.5,74,188.5,105,11.3,6,1,"False",1.92714285714286,2.85810810810811,1.7952380952381,1.88333333333333
97,510,"yes","no",0,230.6,131,261.3,136,157.1,96,6.8,4,0,"False",1.76030534351145,1.92132352941176,1.63645833333333,1.7
96,415,"no","yes",37,172.7,93,120.1,116,216.1,86,10.3,5,5,"True",1.85698924731183,1.03534482758621,2.51279069767442,2.06
62,408,"no","no",0,128.7,111,169.5,104,193.6,97,10.3,5,1,"False",1.15945945945946,1.62980769230769,1.99587628865979,2.06
29,415,"no","no",0,163.7,109,207.3,88,266.2,101,10.4,2,1,"False",1.50183486238532,2.35568181818182,2.63564356435644,5.2
72,415,"no","no",0,207.8,92,195.7,110,184.8,124,13.1,4,0,"False",2.25869565217391,1.77909090909091,1.49032258064516,3.275
174,415,"no","no",0,239.2,72,188.5,124,105.6,116,8.8,3,1,"False",3.32222222222222,1.52016129032258,0.910344827586207,2.93333333333333
84,408,"no","no",0,217.1,99,236,68,118.3,120,9.4,4,1,"False",2.19292929292929,3.47058823529412,0.985833333333333,2.35
136,510,"no","no",0,92,117,253.6,77,214.1,90,10.3,10,1,"False",0.786324786324786,3.29350649350649,2.37888888888889,1.03
122,408,"no","yes",45,147.8,85,147.4,93,203.5,110,14,5,1,"False",1.73882352941176,1.58494623655914,1.85,2.8
122,415,"no","no",0,234.1,101,200.2,121,237.4,89,13.1,9,2,"False",2.31782178217822,1.65454545454545,2.66741573033708,1.45555555555556
65,510,"no","no",0,158.8,53,188.5,132,189.3,87,9.8,4,2,"False",2.99622641509434,1.4280303030303,2.17586206896552,2.45
162,415,"yes","no",0,147.6,126,284.1,84,170.2,87,8.1,7,0,"True",1.17142857142857,3.38214285714286,1.95632183908046,1.15714285714286
151,408,"no","no",0,178.7,116,292.1,138,265.9,101,9.8,4,0,"False",1.54051724137931,2.11666666666667,2.63267326732673,2.45
155,510,"no","no",0,165.4,108,183.7,103,80.2,108,8.9,4,3,"False",1.53148148148148,1.78349514563107,0.742592592592593,2.225
53,510,"no","yes",22,174.8,110,191.4,104,119.5,103,12,2,3,"False",1.58909090909091,1.84038461538462,1.16019417475728,6
140,415,"no","no",0,125.3,84,167.6,121,260.6,94,8.4,4,1,"False",1.49166666666667,1.38512396694215,2.77234042553192,2.1
92,415,"no","no",0,197.2,113,242.3,116,192,76,11,5,2,"False",1.74513274336283,2.08879310344828,2.52631578947368,2.2
48,510,"no","no",0,200.5,117,225.3,123,134,89,6.7,5,4,"False",1.71367521367521,1.83170731707317,1.50561797752809,1.34
165,408,"no","no",0,156,88,276.1,81,175.9,94,9.3,5,1,"False",1.77272727272727,3.40864197530864,1.87127659574468,1.86
91,510,"no","no",0,231.8,120,150.6,106,269.2,129,11.6,7,3,"False",1.93166666666667,1.42075471698113,2.08682170542636,1.65714285714286
166,408,"yes","yes",35,128.2,138,274.5,113,298.9,130,8.8,7,2,"False",0.928985507246377,2.42920353982301,2.29923076923077,1.25714285714286
42,408,"no","no",0,191.9,139,304.2,91,179.5,91,11.7,4,0,"False",1.38057553956835,3.34285714285714,1.97252747252747,2.925
138,415,"no","no",0,240.8,104,144.5,92,125.7,98,11.6,1,0,"False",2.31538461538462,1.57065217391304,1.28265306122449,11.6
232,415,"no","no",0,248.2,128,211.2,96,147.1,117,10,6,2,"False",1.9390625,2.2,1.25726495726496,1.66666666666667
97,510,"no","no",0,164.2,97,232.2,85,198.8,118,6.5,3,1,"False",1.69278350515464,2.73176470588235,1.68474576271186,2.16666666666667
79,408,"no","yes",25,219,95,241.9,95,203.4,102,5.6,5,4,"False",2.30526315789474,2.54631578947368,1.99411764705882,1.12
160,408,"no","no",0,216.8,77,207.3,117,228.6,117,5.6,2,1,"False",2.81558441558442,1.77179487179487,1.95384615384615,2.8
137,415,"no","no",0,144.5,119,167.3,89,175.1,76,6.1,4,5,"True",1.21428571428571,1.87977528089888,2.30394736842105,1.525
150,415,"no","yes",29,209.9,77,158,52,141.9,113,6.6,1,0,"False",2.72597402597403,3.03846153846154,1.25575221238938,6.6
120,415,"no","no",0,79.2,123,212.1,106,224.6,104,10.2,4,3,"False",0.64390243902439,2.00094339622642,2.15961538461538,2.55
55,415,"no","yes",37,197.5,89,228.7,141,313.4,121,19.7,2,1,"False",2.21910112359551,1.62198581560284,2.5900826446281,9.85
100,415,"no","no",0,188.5,152,148.3,115,179.8,88,15.2,5,2,"False",1.24013157894737,1.2895652173913,2.04318181818182,3.04
119,408,"no","no",0,121.4,95,230.9,81,163.6,103,13.8,4,2,"False",1.27789473684211,2.85061728395062,1.58834951456311,3.45
133,510,"no","yes",24,125.5,106,161.2,95,209.1,112,15,4,2,"False",1.18396226415094,1.69684210526316,1.86696428571429,3.75
148,408,"no","no",0,185.2,87,170.4,96,165.1,104,9.5,13,1,"False",2.12873563218391,1.775,1.5875,0.730769230769231
73,408,"no","no",0,272.4,112,252.2,91,255.4,112,10.9,5,1,"True",2.43214285714286,2.77142857142857,2.28035714285714,2.18
40,415,"no","yes",41,148.1,74,169.5,88,214.1,102,6.2,5,2,"False",2.00135135135135,1.92613636363636,2.09901960784314,1.24
130,408,"no","no",0,115.6,129,167.8,104,141.8,124,12.6,9,1,"False",0.896124031007752,1.61346153846154,1.14354838709677,1.4
187,510,"no","yes",25,199.9,64,134.6,110,210.4,78,11.7,6,3,"False",3.1234375,1.22363636363636,2.6974358974359,1.95
131,415,"no","yes",30,174,118,205.3,81,218.2,90,6.7,3,1,"False",1.47457627118644,2.53456790123457,2.42444444444444,2.23333333333333
160,415,"no","no",0,176.2,90,196,115,263.9,95,9.2,4,1,"False",1.95777777777778,1.70434782608696,2.7778947368421,2.3
70,408,"no","no",0,170.2,98,155.2,102,228.6,76,15,2,1,"False",1.73673469387755,1.52156862745098,3.00789473684211,7.5
39,510,"no","no",0,189.6,89,251.6,116,230.9,105,5.4,8,3,"False",2.13033707865169,2.16896551724138,2.19904761904762,0.675
87,408,"no","no",0,156,70,160.5,89,206.6,112,7.1,3,4,"True",2.22857142857143,1.80337078651685,1.84464285714286,2.36666666666667
79,415,"no","no",0,187.3,108,177.1,72,269.2,135,9.5,3,3,"False",1.73425925925926,2.45972222222222,1.99407407407407,3.16666666666667
98,415,"no","no",0,227.1,116,120.5,103,117,102,4.7,4,5,"True",1.95775862068966,1.16990291262136,1.14705882352941,1.175
1,415,"no","no",0,144.8,107,112.5,66,218.7,79,13.8,3,1,"False",1.35327102803738,1.70454545454545,2.76835443037975,4.6
94,408,"no","no",0,269.2,104,193.8,144,257.6,61,8.9,2,3,"True",2.58846153846154,1.34583333333333,4.22295081967213,4.45
73,415,"no","no",0,137.6,113,179.7,75,172.8,71,10.7,2,1,"True",1.21769911504425,2.396,2.43380281690141,5.35
46,415,"no","no",0,230.7,117,186.2,84,182.2,109,9.2,4,2,"False",1.97179487179487,2.21666666666667,1.67155963302752,2.3
155,415,"no","no",0,190.3,123,301.3,96,214.6,134,8,3,1,"False",1.54715447154472,3.13854166666667,1.60149253731343,2.66666666666667
101,408,"no","yes",23,262.2,101,157,80,129.1,100,7.3,14,1,"False",2.5960396039604,1.9625,1.291,0.521428571428571
104,415,"no","no",0,139.7,78,202.6,119,203.6,102,11.3,5,2,"False",1.79102564102564,1.70252100840336,1.99607843137255,2.26
85,510,"no","no",0,211.5,100,184.6,88,164.3,131,13.3,4,2,"False",2.115,2.09772727272727,1.25419847328244,3.325
177,415,"no","yes",27,230.2,106,196.1,78,215.4,108,10.4,2,1,"False",2.17169811320755,2.51410256410256,1.99444444444444,5.2
95,415,"no","no",0,69.4,79,190.8,109,219.9,102,8.9,5,0,"False",0.878481012658228,1.75045871559633,2.15588235294118,1.78
118,415,"no","yes",26,170.8,114,199.5,125,169.7,98,9.6,5,5,"True",1.49824561403509,1.596,1.73163265306122,1.92
208,510,"no","no",0,326.5,67,176.3,113,181.7,102,10.7,6,2,"True",4.87313432835821,1.56017699115044,1.78137254901961,1.78333333333333
